L	烂的一批 真的是垃鸡 没有0分么
L	真的是一部超级烂片，开始前十分钟声音和口型都没有对上……，这部片子说句实话特效其实做的还是很不错的，可是这剧本真心烂，我和朋友一起看的一直在吐槽，听着让人很尴尬的台词，编剧写的台词特别像中二病初中生写的小说，整个故事没有一点逻辑性，什么都没交代清楚，就好像是为了和外星人对打硬凑出来的，主演的演技确实没有老戏骨好，但是这部片子会这么惨绝对不止演技问题，剧本就是非常烂，这个剧本换了谁来演都救不了，看完整部片子的我，一脸蒙圈，故事前景根本就没有交代清楚，结尾也是匆匆结尾，整部剧的叙述方式一塌糊涂
L	这种男不男女不女的🐶东西竟然来玷污中国军人？？配？
H	“世界末日”“战争”“毁灭”“暗恋”
L	不好看。      
L	lj电影，费我钱财
L	不好看，没有感觉
L	不是特技也不是演技问题，剧情太烂
L	剧情和逻辑是硬伤
H	挺好看的，真棒
L	垃圾这部电影
H	不错(*๓´╰╯`๓)♡
L	真心垃圾啊，烂片！
L	超级垃圾，，，
H	我觉得这部算是中国电影新尝试，反感单一电影机构垄断大众口味，支持不同类型的演员创作群体，创新题材，只有百花齐放，勇于尝试，才能走出中国电影自己的路。
H	好看的好看的
M	好看，就是剧情简单
H	我还是没有搞懂为什么这么多人不喜欢这个电影，难道是因为他们看了原著再看电影觉得导演没拍好？反正我喜欢！！！！！！！！！
L	太菜了  不好看
L	我个人对国产电影的感受是如果这个片子拍的够热血励志正能量当然可以，不喜欢国产电影的理由很简单
M	剧情一般，演技一般，特效也一般！
L	超级大片烂大街
M	今天我知道鹿晗下嘴唇有一道伤疤了！
L	什么玩意儿？！玩意儿都不算！
L	没啥好看的，烂片，剧情太扯淡，一分给舒淇，不建议购票，
L	《上海堡垒》没有资格代表中国科幻电影。他的失败，预示着烂片时代的终结，同样衬托着真正努力的人们，让这些真正的电影人获得他们应得的一切。这是一记有力的直拳，击碎了烂片导演和烂片演员最后挣扎的希望。占据着大量资源的垃圾导演垃圾演员将会被观众所不容。上海堡垒用稀烂的品质，堵住了排放污水的烂片市场。他是功臣！我给他五星！
M	没有太多内容，都是特效，没有人物表现
M	特效可以，剧情不怎么样
H	emmm，这五颗星星是为了我家鹿晗才打的……电影一言难尽，槽点满满……
L	牛皮牛皮牛皮
L	太好看了！吧！
M	有点垃圾 不推荐
L	有鹿晗的电影绝对难看
L	带朋友看了以后几天没理我
L	非常烂，简直烂到爆炸 ，
H	特效蛮好的 吓死我了 果然江洋有主角光环怎么也死不了👍 
H	场面震感人心，演员演技感人，可见导演的拍摄技术真的很好，希望大家都去看看！
L	超烂哦，不要去看哦
L	对于这种烂片啥都不想说了
L	烂片，太烂了，鹿晗根本演不出江洋的感觉，给你一分都有多！！
L	烂片，剧情太渣
L	太**烂了。
H	作为一部搞笑电影，《刘海堡垒》已经很不错，看完电影我决定把我的刘海剪短，哈哈哈！
L	烂，很烂，非常烂
L	一言难尽啊啊
L	没看过，多给一分。来打分原因是因为明显后期请水军了。。
L	记得当年看什么富春山居图的时候，我想，以后还能拍出比这更烂的片吗？看了上海堡垒，别说，还真能！
L	辣鸡真的很难看
H	不要带着有色眼睛看人 事实求是电影并没有那么难看相反我觉得还不错 那些给差评的人我怀疑到底有没好好看 蛮好的一部电影被黑成这样 还有人性良心吗
H	虽然我不怎么懂故事，但是真心喜欢。
L	就不评价了吧，太多人都在评价
L	这一分是给鹿晗的
L	鹿晗辣鸡，醉了
L	还我影票钱我就给你五分，就这么简单。
H	上海堡垒很好看，电影很燃。
H	剧情也是没谁了 毫无代入感 感情戏也比较突兀  就算再优秀的演员也不一定…
L	没看过 就是进来看看评论的  哈哈哈
L	怎么说呢 说他不是个烂片 那是在说谎 说他是个烂片吧 又觉得他不配 这个渣片
L	太烂环境也太差，厕所脏的不得了
L	吴京打开了中国科幻片的大门，然后鹿晗不费吹灰之力的把这扇门又给关上了。
L	垃圾鹿，，，，
L	头可断，发型不能乱
L	本来想评一星的，但是看到这么多人骂有点心疼，算了给个两星吧，就当给特效了
L	中国科幻片，始于《流浪地球》，卒于《上海堡垒》
L	并不能使人满意，有逻辑硬伤，鹿晗撑不起来
L	破片，看完真的后悔买票了。
L	没有零星只能给个一星了
L	垃圾垃圾垃圾
L	还算可以吧，能看得下去
L	比想象差太远
L	剧情真的不知道怎么说 全场没有重心的感觉 队长这个盒饭领的猝不及防
L	逻辑上有问题，情节简单重复
H	特效还不错，就是剧情不连贯有点僵硬
L	特效一般剧情线有点乱
L	太烂了，简直浪费钱
H	上海沙雕好看到爆炸，喜欢到不行，还想二刷，三刷，四刷，五刷......刷！特别好看！！全程搞笑！不知道为什么其它人都退场了，但是我还是觉得特别好看，尤其是那句“好好睡，晚安” ！！！给人一种深度一种寄托，有没有！！！还有那始终伫立在废墟之中的东方明珠！！即使身边的事物都化作灰烬，但我始终屹立不倒！太帅了吧！！！！还有路依依在潘总舍己为人的时候，撕心裂肺的喊着他的名字“报刊亭！报刊亭！！”那一句句仿佛箭一般狠狠扎着我的心，我艰难的抑制住我的嘴角，终于...我难受的留下了眼泪....真的是部非常优秀的搞笑剧，建议搭配沙雕基/姬友观看。
H	被全网嘲，几乎下线的时候去看的，各方面都高出及格线很多，配角的戏感觉导演功夫下的不够，表现手法略微老套，但整体水准可以，不懂为什么被骂成这样
H	好看好看好看
L	其实这个电影这个局面是个好事，说明中国影迷们觉醒了，过去认为那种有了大牌就可以有高票房的时代结束了，人们回归理性了，你的电影剧情不好，特效不好，乱片就是不会有人买帐，别在搞什么明星天价片酬了，什么大宣传了，要多从电影的内涵，制作入手，不用什么大牌明星也行，只要那个演员符合剧情需要，演技出色就可以，我们看的是电影艺术，不是些所谓的高价明星在那里卖弄！我们追的也不是星，而是他们在剧中扮演的优秀角色，明星们也不要在把自己当回事吧，好好的拍戏，做好你的工作，我们都是普通人，只是干的不同的工作而已！
L	史诗级最烂的一部电影
H	支持鹿晗，支持国产
L	怎么说呢，词穷
M	可以啊，紫薯布丁
L	真的太垃圾太垃圾了，一分都嫌多，最烂的主角
L	一分都不想给
L	那句“向我开炮”永远也忘不了。3分给舒淇，毕竟老演员还是比较不错的，一颗老鼠屎的结局也就是这样了
H	有的地方可能有些尴尬。但还好，挺好看的。而且觉得鹿晗演也还好。
L	别再给我**了，逐梦演艺圈都比这个有意思
M	努力很重要。
L	没有很难看 只有更难看
L	万年难遇的终极烂片，鹿晗真棒！
M	emmm尬的一批
L	恶心 浪费时间
L	超烂超烂超烂
L	垃圾垃圾垃圾
L	一个字 烂！两个字 太烂！ 三个字 超级烂！
H	看了那么多天评论，终于有时间去看了。果然，没那么不堪，硬伤是有，但可以接受，人类科技相对来说太弱势了，步兵看着心疼憋屈，但想想人家机器人是靠飞机坦克主炮才仅仅打得你来我往（坦克还要轰个几炮才行），步兵没个装甲机器人之类的凭啥跟人斗。至于主演，基本完成任务吧，装扮服饰啥的看过动漫的话一般不会觉得太突愕。
L	还不下架 给差评
H	很棒，情节还不错，特效比较好 没有说的那样差劲，感动哭了好几次
L	辣鸡到不能在辣鸡，电影院里和女朋友睡着了
H	真的超级好看中国的科技片越来越厉害了真棒
H	这部片有鹿晗，扑街的惊天动地。这部片要是没鹿晗，扑街的悄无声息。
L	感觉国产科幻大门又被关上了
L	男主演技感人
L	不想说话太难看了
L	从看到这个影片得明星整容，再到这个影片的故事情节。这样的烂片拍了必亏
M	凑合吧，其实我觉得没有什么看的必要
H	还不错的一部影片，是冲着鹿晗主演才去看的！
L	真恶心这剧情
M	不知道，影票给人了，说是不好看
M	向我开炮,🈶点搞笑.
M	特效不错，故事情节没什么意思
L	烂到无话可说
H	总体还好吧，如果剧情能更丰富点会更好
L	看的想睡觉，没意思
H	好看不好看不
L	还可以接受吧。
H	支持一下！虽然剧情吧一般般，没什么太大的深意，画面还可以！支持！
L	垃圾，垃圾，垃圾
M	不知道该怎么写，应该是我还不太能看懂，鹿晗唱的歌不错
L	正常人:“这冰箱怎么不制冷啊？”
L	导演怎么想的啊，这个种片用鹿晗，信不信，你把他换了，票房会好一陪以上，哈哈，****，花重金请个垃圾，出钱不讨好
M	情节不紧凑，看到一半就没有看下去的感觉了，演员没有给这部剧带来任何精彩的表现。
L	垃圾中的战斗圾
M	有点跳戏，特效其实还可以
H	怎么说呢，这部电影和其他烂片不同的一点是，其他烂片我会去劝别人不要去看，而上海堡垒，我不好意思跟别人说我看了。
L	😂😂😂不知道怎么说，可能我以后再也不会看这种类型电影了的吧，会看小说，起码能让你有想象空间，不会破坏在我心里的角色设定
L	鹿晗牛逼，你知道我们鹿晗多努力吗？支持😃
H	好看，还可以，主要是鹿晗演得
L	电影届百日维新的结束
L	一般般。 感觉鹿晗演技真恶心
L	两分还是鼓励分
L	超级大烂片！！！
L	其实上海堡垒这部电影其实挺好的，导演也是良苦用心，派鹿晗来演，更加渲染了末日的氛围，想想看，在世界末日的时候，只能靠鹿晗来救你，绝望吗？
M	一般般，以为看的是科幻片，原来是爱情狗血片
H	真的很好，奶思
L	蔡徐坤赢领你们一起打篮球
L	浪费时间浪费钱
H	还没看就下映了 厉害了
L	不好看，很假🤪🤪🤪🤪🤪🤪🤪🤪🤪
L	就那样呗 哈哈哈哈
H	烂得彻底，烂的均匀，闲的无聊必备
L	一分都是给鹿晗面子
L	这是第一次在平台上给出差评的评论，但是这片子也是烂的公认了（哭笑脸），当初是因为是江南的作品抱着信任支持的态度去看的，结果整个作品剧情真的是一言难尽…其中让我最无语的就是AV28的描写刻画，讲真我一点也看不出它的厉害，还有就是全人类智商下降，低配版的钢铁侠大战人类和无人机的画面个人水平低欣赏不了。我和朋友看的中途几次只好拿手机出来玩玩减少观影尴尬（电影是上映后就去看了，但这个评论实在是写不下去，趁着这时无聊把评论随手补补）
L	刚开场配音劝退，尴尬感情戏劝退，个别画面蜜汁模糊劝退，明知枪弹没用还要拼死射击的士兵劝退，外星人根本没有任何介绍劝退，我没看过原著，两分给特效，特效还是挺棒的。垃圾烂片，年度总烂片
L	一般。。。。
L	我和朋友组团去的，最后看的我和朋友们都睡着了
H	好看😍江洋，好帅😘
H	我鹿好帅的，
L	感受不是特别深刻
L	我还是看原著吧，老实说，鹿晗演男主角是我对这部影片最大的失望
L	军人要有军人的样子，不然一个国家的形象都毁了！
L	不想吐槽烂片
L	剧情糟糕，人类命运面前还在演爱情片，鹿晗演技烂到不能再烂，这就是所谓的流量明星拿着高额片酬高演技又烂，这样的人也能出演？
L	不少人说《上海堡垒》把《流浪地球》好不容易才打开的中国科幻大门关上，但就我看来，《上海堡垒》并没有资格能关上中国科幻的大门，反倒是关上了中国流量电影的大门。它告诉所有的投资方，现在的观众已经对流量小鲜肉不感兴趣了，我们感兴趣的只有真正用心去做的好电影。
L	大概每一帧画面都能找出一个槽点。来看这电影也算求仁得仁
L	很难说，介于好看与难看之间，就好难看吧
L	超难看！浪费我时间。
L	我觉得不好看
H	好看好看好看
H	还好啦（￢㉨￢）其实我并不在意电影，我只是为了鹿晗😁 
L	这是2019年度最佳烂片，如果说《流浪地球》翻开了中国科幻片新的一页，那么《上海堡垒》又把这一页关了回去并且死死的焊住了！
H	很好看非常好看。。。
H	好看，这是中国国产科幻剧的一次大突破，不看会后悔
H	反正下架了10分好评
L	有鹿晗必烂片
L	什么鬼哦，剧情一点也不紧凑
H	上海堡垒，流浪地球都属于中国科幻大片的转型段，上海堡垒这部电影里很多特效试问又有多少导演能做的到？能够敢于尝试西方国家一直垄断的外星科幻大片已经是对于中国电影业做出的贡献。上海堡垒一部科幻片代表不了中国科幻电影的瓶颈。虽然比前期期待的有些差距，但不妨碍对于中国科幻电影崛起的支持，我们国人应该给予支持",相信涛导努力过，也想把最好的呈现给观众，既然是转型难免会有挫折，支持中国科幻大片崛起，支持涛导。
M	实话，真心不好看！
H	好看，还挺逗，轻喜剧，有机会再看一遍
L	拒绝**、妈宝来演这种电影，简直就是浪费资源
L	鹿晗演的什么玩意儿
H	孩子二组婆婆
H	因为鹿晗，所以完美！
L	腾讯视频上看了一会，尴尬到看不下去，拉到结尾，更加尴尬……人为何要为难自己？
L	一点男人的气概都没有，还演军人，丢不丢人啊！
L	应该换个男主角，一个小白脸不能演出战争的气势！
L	太垃圾了 唉
L	这一分给特效
H	还不错！！！！
H	还可以，可以看看。
H	喜欢看舒淇。棒棒滴！
L	还我电影票的钱
L	看那那怪，口型语气对不上，鹿晗喊人避难还动作呆木看一半就看不下去撤了
L	太烂了 主演选错人了 蔡徐坤都比他好 还可以跟他学篮球 跟着鹿晗只能学化妆 💀 🤮 
L	别跟我说什么洗地言论，我是原著党。
M	为了鹿晗去看的，其实还不错，只是片长太短了
L	辣鸡浪费时间
L	难看的要死，真的浪费钱和时间
L	外星人怎么会被一个**打败？
H	上海堡垒期待以久，今天我好开心看到小鹿饰演江洋这个角色热血男儿保为上海堡垒英勇精神真的好好看比我评100分，科幻片3D外星人真的好次走到我面前一样好看。
L	如果不是因为最低分只能给一分，我觉得一分都多了。
H	科技感十足，是一部比较好的科幻电影
M	还行吧，特效还是很棒的，但电影节选的片段真的不够突显爱情那条主线，给人的感觉有点像……快进了
L	评论比电影好看？
H	每个人的观点都不一样 但大多数人的观点都是一样的 也许上海堡垒这部片子它不符合你心里这部片子该有的样子 但是它也许契合了另一些人心里的样子 加油吧
H	好看的！！！
L	这算是科幻片？
L	难看死了，还TM向我开炮
H	特别好非常好
L	真的烂。。。
L	真的**的太屎了
H	还可以吧，主要是我蛮喜欢打外星人这种
L	太烂了，小奶狗。
L	一点也不好看
H	特效很棒 看的时候陆沉真的惊到我 好像上海真的要没了一样哈哈哈哈 演员的演技也到位 反正不会出戏 鹿晗和舒淇的颜很🉑️ 唯一不足的话 就剧情吧 太分散了不连贯 但是欣赏了科幻特效 也算是很值了~
H	灰鹰小队各司其职，坚守岗位，保卫上海，为人类获取一线希望
L	鹿晗演技太差 好片都被他演成烂片
L	lj。。。。。。
L	期望值差！！！
H	导演真的是，放之前夸得天花乱坠，放之后不理想，想让鹿晗来背这个黑锅，我都不知道怎么来形容他了
L	感觉一般，3D效果不是很震撼，比流浪地球差远了
L	有鹿晗就勉强1分
H	对于鹿饭来说是部好片子
L	我❤️蔡徐坤
H	感觉还可以的
L	好差，一点都不好
L	两个字:烂片
L	很差差怪我咯
L	烂！！！！！！！！
H	很多人说这个电影不好看，但是还是决定来看下，我觉得还可以，特效不错，
L	留着一坨刘海演军人，头可断发型不可乱！六千万粉丝是怎么来的😂 
L	我真的给一份都嫌多，鹿晗败笔啊
H	我觉得这部电影挺好看的，演员的功底OK，特效超级棒！我对那些黑粉感到非常的无语，不要老是黑一个跟你没有关系的人，人家拍电影也是很不容易的，你们这种人只知道看着表面，不知道背面要付出多大的代价才能把作品展现出来，呈现在大家眼前。希望这些人不要恶语相对，每个人都有自己的尊严，希望你们不要伤害
L	****鹿晗，拍啲咩7片，****，翻去帮你老豆含啦！嗨狗
L	感觉像是在打游戏，烂烂烂烂烂烂烂烂烂烂
H	超级好看就喜欢看这样的片子
L	烂的令人发指，还好我没看
H	个人觉得超好看
H	有点失望，剧情好简单
L	一个有六个字
L	没有上过战场的军人，永远保持这帅气。末日危机的科幻＋不走心的姐弟恋情没有那么真实。我们只为科幻电影工业点赞。导演你的用心我们看得明白。
H	还好吧，挺好看的
L	不知所云，浪费时间。
L	真的很差劲，比如鹿那个什么来着，名字都记不得，也不想看他的电影
L	中国科幻纪元由流浪地球打开，在给上海恋爱结束，中国科幻又完了，还有希望吗？
H	为了鹿晗而来
M	没有超出意料
L	垃圾片，垃圾片。老太婆裹脚布又臭又长，**片。
H	喷人家之前为什么你们还去看了？国服喷子？没看你们喷个屁
L	演技差就是差嘛，为什么国外那些年龄不大，像演蜘蛛侠的，为什么能把科幻片演的那么好，鹿晗都差不多30了
L	辣鸡辣鸡辣鸡
M	带着江南原著的情怀去看的，有点小失望，拍的不尽如人意，故事阐述和情节表现都有点杂乱，鹿晗也是尽力了，毕竟要演个军人形象也是难为他了，就当是看中国的漫威复联了，换个思路去看，要求稍微低一些，其实这样看，这片子也没那么烂
L	路小鬼字幕都打在舒淇前面，凭的是什么⊙∀⊙？⊙∀⊙？⊙∀⊙？⊙∀⊙？⊙∀⊙？⊙∀⊙？⊙∀⊙？⊙∀⊙？⊙∀⊙？⊙∀⊙？⊙∀⊙？⊙∀⊙？⊙∀⊙？⊙∀⊙？⊙∀⊙？
H	凭良心讲，我觉得这部电影特效不错了，我鹿哥也很帅，不知道为什么评分这么低，我不管我觉得电影很好
L	两分给舒淇，两分给特效
L	简直就是一坨屎💩看到***超烂演技实在看不下去了
L	不好看，不好多评价了，浪费钱
M	估计没有花钱请水军
L	一分都不想给
M	还行吧！好看的话就一般般吧！
H	挺好看的电影
L	垃圾还能分类，俩垃圾演的电影比垃圾还垃圾
H	其实可以更完美，但是支持。
L	纯路人，不吹不黑，电影特效不错，情感氛围塑造的很好，各种演技在线，每个人物都有血有肉。可以看出来是认真在拍电影，尤其是哪吒和敖丙打架那一段，特别过瘾
L	没有我想象中的那么好，本来他喵的是个主科幻片偏偏搞成了主爱情副科幻，我和我弟尴尬死了😰而且鹿晗演技是真的差，本来剧情很好
M	一般般还是过得去
H	好看(｡･ω･｡)ﾉ♡
M	还行吧，看看热闹
H	好看 喜欢 支持鹿晗
L	垃圾电影 我想吐了
L	真的，看了就后悔
L	一分给中国科幻，一分给舒淇
L	超级烂，靠小鲜肉，流量明星终究还是不行的，撑不起中国的电影市场。
L	真心超级尴尬，尬演
L	不推荐，又把中国科幻片打趴下了！
L	想带孩子去看电影，上海堡垒怎么样？看过的朋友给个建议，谢了！
H	太感动了，这是我近几年看过的最感人的电影，泪水打湿了我胸前的红领巾。值得观看！！！
L	烂片，妥妥的烂片，不知道的以为是5毛钱电影，投入3亿，做出来了一坨屎
L	演技真的很尴尬，果然小鲜肉，呵呵
H	可以的，我感觉还可以
H	还行吧凑乎能看
L	没看，鹿晗的粉丝让我恶心，我就评分了怎么了?
L	为什么不能打负分，我能把前面所有人的评分拉负！
L	什么垃圾电影？
L	⑧说了，向我开炮
L	无语 谁看谁后悔
L	求求你们别再喷上海堡垒了好不好，上海堡垒这部影片真的很好看，特效是真的好，服装是真的棒，剧情跌宕起伏，演员演技都在线。推荐大家都去看看再来评价，不能让我一个人花这冤枉钱啊
L	片子烂确实不能让演员背锅、有点心疼舒淇，这1分给舒淇吧，接剧本一定慎重！
L	大家都懂，都懂，花钱****了
L	无趣，很无趣，没谁了，困了
L	不是
H	又一部拯救城市科幻大片，舒淇饰演女司令英姿飒爽，鹿晗饰演从年轻稚嫩士兵到司令的锐变，很勇敢，本片的特效做的特别好，尤其是无人机和外星人打斗场面，让我难受的是地面的士兵武器没有那么强悍，牺牲了好多人，在灾难来临还是要谢谢这些军人在保护着人民，男主暗恋女主，可是由于其他原因一直未能亲口表白，本以为会擦出爱情火花，电影没有到那一部分就结束了有点遗憾，总体来说这部电影很有看点，国内科幻片一直在进步，中国电影崛起了！比流浪地球好看，不是烂片，现在观众这是怎么了？
L	流浪地球:翻开了科幻电影新篇章
M	勉强6分吧，对国内科幻电影的支持。适合小学生、初中生看。
L	世纪烂片！！！
M	说实话特效做的确实很不错啊，只是少了一些人文的感人的情节而已，你看美国大片也关注感情戏吗？这样想电影至少是可以及格分的！中立态度，不是谁的粉丝…
M	首映那天就去了，但是现在才评分……影片整体不好看。优点：特效还行，演员颜值高，视觉效果还可以，故事不错，拍好了应该还行。缺点：1.嘴型完全对不上，会很出戏，感觉不像是演员问题，估计后期制作改了台词2.背景设定是未来，世界末日，只剩上海，但是没有很强烈的感受，军人可能会比较冷静，但是群众也没看出紧张感3.装备在未来这个背景下还是显得不够，特别是军队用枪射击外星人，根本没用4.节奏完全不行，就在观众快要进入状态，立马开始下一趴，这样根本不能代入5.演员演技，鹿晗演技有进步，但是还是不够，其他演员也没有演技炸裂时刻，说实话，就这个电影，影帝也救不了，鹿晗也是可怜6.主题是拯救世界还是暗恋？写满了哈哈
L	拍电影归拍电影我头发不能动不然我又要找托尼老师做头发
L	奇烂无比，拍出来忽悠谁呢
L	没看为什么可以评分
L	剧情很烂很无聊，不过特效做得还不错。
L	辣鸡电影啊啊
H	“ 从你眼中我看到整个宇宙史，百万光年被揉成千万碎片。与其探寻银河，不如看你一眼。”
L	难看的一批，早知道买哪吒票在看一次哪吒
L	第一次看电影看一半就退场的，恶心死了
H	太好了，热烈庆祝上海堡垒票房大卖，蔡徐坤演的不错，我是蔡徐坤，大声点我听不见
M	中间部分可以，结尾一般
H	真的...没那么差...为了平衡一下我决定打十分
L	真的不喜欢鹿晗！！！！
L	垃圾片，毁了中国科幻的口碑
L	**，为毛不能打零分。一分也太多了
L	看了半个小时，实在是看不进去
H	好多人都说很差，我感觉还可以，看你从那一方面来看了，如果科幻那真的有些辣鸡，如果说美好清新暗恋般的感情那说真的情节设计的还还可以，而且有些地方的确感人，演员演技的确超级棒。
L	原本想着支持国产科幻电影去看的，没想到这并不是科幻电影！我真不知道这电影是属于情感电影还是玄幻电影了……
L	烂片烂片操着大烂片，非常不好看，搞什么飞机都不知道。
H	还不错，特效不错
L	辣鸡🐔 ，真的，我看过最烂的片！！
L	 看得没感觉…………
L	烂得**，无力吐槽
L	真的烂   
L	儿童电影吧，孩子看还行，就类似什么超能陆战队那种的！
H	我会陪我的男孩熬过低谷期，陪他东山再起💛总有一天鹿晗会带着我们翻过那座叫偏见的大山！
H	还可以哦，加油，
L	烂得出奇，🦌娘毫无演技，毫无细节可言。
M	最多三星了，还是因为有我家鹿晗才打的，一部电影，一半时间都是特效，最后都瞌睡了，最后再说一句我鹿真帅
L	辣鸡电影哈哈
L	剧情实在是不怎么样，小鲜肉不太适合这类电影
L	本片特效差，模仿美国电影《独立日》。
L	一分，真的不能再多了，再多了，我对不起良心和票钱。都别怪演员了，这部剧最大的辣鸡，就是导演和剧组。这情节和人物设定，我也是醉了，整部电影，一共就那么几个人？掐头去尾，一共107分钟？还是硬凑的？导演你是多穷啊？拍不起就不要拍大片侮辱国人眼球可以吗？吴京开启了中国科幻时代，你很牛逼啊，你又给带回二十年前了！
L	不值啊。。。
L	那还用说嘛？
L	太好看了 喜欢爆了
M	一般般吧 还行
L	辣鸡电影**鹿晗
L	真的超级烂啊
L	中国科幻的大门关上了
L	怎么样才可以给0分啊
M	还可以。。。
L	真的不好看。过于无力，也过于幼稚。
L	宣传片就觉得烂透了，什么腊鸡5毛特效，渣一样的人物设定.
L	抱着学习的态度去看看到底有多烂，真的超烂，简直侮辱军人。
L	这就是****** 粉给一坨shi 上边刷上金箔可是****** 粉忘记了，刷上金箔的shi 终久是一坨shi 
L	真不想说啥了，看完很困
L	辣鸡辣鸡辣鸡
L	军人的帽子是这样戴的吗，打的那么激烈发型还没乱，哭的时候只有一只眼睛流泪的。
L	看看评论，算了，不敢去看了
H	好看非常好看
L	垃圾。。。。
L	呵呵→_→。。。请自行体会(●°u°●)​ 」
H	感动，看到了我们哥的努力与进步
L	垃圾中的垃圾，找个男不男 女不女的，这个导演也真是眼瞎了。
L	烂烂烂烂烂烂烂烂烂烂烂烂烂烂
H	不管怎样，中国的科幻片有人在不停的努力创新，勇敢的尝试突破，这就是一种努力和进步。好，则是说明中国的科幻片又突破自身，不好，但也促进了科幻片的进步，给以后更多科幻片拍摄时的借鉴和参考。不管怎样，都谢谢这部剧所有付出的工作人员，因为有你们这样一群努力奋斗的人，中国的科幻片才能更蒸蒸日上。谢谢你们敢于尝试，敢于突破！
H	给个友情分吧，再接再厉吧！
L	只能说演员选错了
L	翻拍天煞？三分，特效一分，舒淇一分，音乐一分。要是和流浪地球🌎比。😲感觉好像没有可比性！！
L	辣鸡，太辣鸡
L	不好看！难看！
L	浪费生命无聊至极
H	太多人骂了 所以分打高一点点 没有报一点期待 但是电影也没说的那么烂 
L	非常非常难看，建议大家不要去看了，
L	垃圾，不好看，浪费钱
L	鹿晗的演技很好！剧情毫无尿性
M	还可以，特效不错，演员演技也不错，就是这种科幻题材，剧情略显无聊。。
H	鹿晗真的很好
L	不好看，辣鸡
H	好看的哦   鹿哥
M	整场就三个人，体验一般，剧情一般，演技一般
L	烂得嘿云失？
L	我去！！特别好看，治疗失眠症很神奇。
H	超级好看👍 👍 👍 👍 👍 
L	真心看不下去
L	no，一大半都是特效，还很差劲，演技……真的没有被感动到……
L	没感觉，难看死了。
L	某人一点演技都没有
L	评不了0分呀！
L	和国外特效有差别！希望国内越做越好。
L	我这部电影奔着片尾曲去的！它最大的败是人物设定 故事格局（小鹿加油！期待每一次演技的进步哦）
L	鹿晗女神就先把头发弄成军人再来吧
L	演员演的好，就是剧情太差！
H	挺不错啊，很好
L	真的，建议原著党别看了，一分我都嫌多
L	TM的鹿晗也能拍军人，**都能当兵了
H	挺好的，加油
H	好看😊    我 绝不是鹿晗的粉丝
L	我说个事情，录枪版的人录了半个小时走了，你说这片子什么水平。
M	3分给曾煜，2分给特效，2分给大家的努力。我是为了王宫良来看的，结果看完感觉一般，王宫良演的不错，主要是剧情太差，看完之后回忆不起来刚才看了一个什么故事，印象中就是外星人来了，被虐，开炮，外星人又来了，被虐，开炮失败，再次开炮，然后结束了……想吐槽的是江洋最后竟然凭主角光环活下来了，这个操作在曾煜自杀攻击的时候，应该也可以用来逃生，还是主角光环厉害
L	除了舒淇和总司令，其它主演的演技还需要进一步提高，还有制作成本和逻辑，一定要和影片想要凸显的未来科技感相匹配，你看看影片里那些碰撞的桑塔纳2000，用挖挖机改装的重装战车，怎么能和先进的无人机，高科技的指挥作战系统相配嘛，怎么看都觉得很low，非常理解咱们国家的制作能力还存在差距，但是起码的逻辑不能太差啊，看看流浪地球人家的水平比这个也强多了
L	看了一部电影给我弄混乱了，一脸懵逼的来了，一脸懵逼的走了，感觉吐槽都无力了
L	还不错，就是板凳有点硬，没睡好。
H	感觉还好的啊
L	基本功做不好 特效也没有全程在线 演技不够配音&BGM乱凑
L	还能说啥，睡得挺好，就是有点吵！
L	这么垃圾的电影敢拿出来播放。
H	好看，影片有惊险。
L	破电影，还33
H	很好  很好
H	超级完美，很好看，刚上映就去看了。如果时间只剩下最后5分钟，你会干嘛？？？
L	手机屏幕中都散发出阵阵奶香味，更不敢鼓起勇气跑到电影院面对大银幕，因为那会被熏死的。拯救世界就靠奶兄了，加油！还好，我的天猫app很了解我的脾气，居然都不推这部电影给我，只是回想起，还没上映前我的评论：“还没上映票房先减2/3。”另外还遭到粉丝的反驳，看来我的预测真的不算准，因为天猫评分才5分，哈哈哈哈哈，谈票房怕是妄想症发作了。一个演员的成长不是花血本，而是躲在角落苦练，然后一炮而红。等同于一个高考优秀学生的练成，未必是寒窗苦读十二年，但肯定不是花血本的资金堆积，更何况资金堆了以后，最后的成绩居然被大众**。醒醒吧！阳气十足的男人才是主旋律！
M	这个电影……冲着鹿晗和舒淇去的 结果无感……
L	**哦**剧
L	个人认为比较一般
H	中国同样可以制作质量不错的科幻片了
H	很好看，鹿哥表现的很棒
H	结尾部分还可以。
H	电影现在下架了，各种吃不到葡萄的孩子可以欢呼了，又一个电影被你们搞臭了！这波操作666 ！上一个臭的好像是郭敬明的爵迹。见不得国产剧上票房，又跪舔各种国外片！全程英文看得一愣一愣剧情还没整明白120分钟就完了，别人给高分就跟着给高分，虽然英语没过六级但是逼格不能掉队😊每个电影都有BUG,站在上帝视角各种喷的人。。。我觉得你们把10s的抖音拍好再来恶评别人！
M	可以的，每个演员都是有自己的特点的，对剧本的理解也是不一样的，拍出来的感觉也是不一样。整个影片也还是不错的，演员也是私下里努力了的，还是可以的。
M	特效完美，剧情完美，推荐
H	期待了很久的一部电影，恩，。。。支持一下国产剧
H	很帅，炫酷的机甲，舒淇好美啊，感人的爱情故事。上海绝对不能陷落，加油！
L	烂片，不好看
